time_now,day_night,optical_density,transmittance,od_raw,temperature,light_intensity_a,light_intensity_rpi,fm,fo,fj,fi,vj,fm_fi,fi_fj,fj_fo,fi_fo,fm_fj,variable_fluorescence,quantum_yield
13/09/2019 08:31:02,Day,0.283,52.08,451.0,-11.22,1012.0,188.0,1.98193548387097,0.670654936461388,1.62408602150538,1.90185728250244,0.73,0.0800782013685237,0.277771260997068,0.953431085043988,1.23120234604106,0.357849462365591,1.31128054740958,0.66
13/09/2019 08:41:02,Day,0.283,52.08,451.0,-11.33,1016.0,188.0,1.98443792766373,0.678162267839687,1.63659824046921,1.90185728250244,0.73,0.0825806451612903,0.265259042033236,0.958435972629521,1.22369501466276,0.347839687194526,1.30627565982405,0.66
13/09/2019 08:51:02,Day,0.286,51.73,448.0,-11.22,1013.0,188.0,1.99194525904203,0.688172043010753,1.63910068426197,1.90185728250244,0.73,0.0900879765395892,0.262756598240469,0.950928641251222,1.21368523949169,0.352844574780059,1.30377321603128,0.65
13/09/2019 09:01:03,Day,0.286,51.73,448.0,-11.22,1017.0,188.0,1.99945259042033,0.678162267839687,1.64160312805474,1.91186705767351,0.73,0.0875855327468229,0.270263929618768,0.963440860215054,1.23370478983382,0.357849462365591,1.32129032258065,0.66
13/09/2019 09:11:03,Day,0.29,51.27,444.0,-11.44,1012.0,188.0,2.0094623655914,0.688172043010753,1.64911045943304,1.92187683284457,0.73,0.0875855327468229,0.272766373411535,0.960938416422287,1.23370478983382,0.360351906158358,1.32129032258064,0.66
13/09/2019 09:21:02,Day,0.29,51.27,444.0,-11.22,1016.0,188.0,2.01947214076246,0.695679374389052,1.66162267839687,1.92187683284457,0.73,0.0975953079178886,0.260254154447703,0.96594330400782,1.22619745845552,0.357849462365591,1.32379276637341,0.66
13/09/2019 09:31:02,Day,0.294,50.81,440.0,-11.11,1012.0,188.0,2.0319843597263,0.700684261974585,1.66162267839687,1.93939393939394,0.72,0.092590420332356,0.277771260997067,0.960938416422288,1.23870967741935,0.370361681329423,1.33130009775171,0.66
13/09/2019 09:41:03,Day,0.294,50.81,440.0,-11.22,1014.0,188.0,2.04199413489736,0.695679374389052,1.66162267839687,1.94690127077224,0.72,0.0950928641251221,0.285278592375366,0.96594330400782,1.25122189638319,0.380371456500489,1.34631476050831,0.66
13/09/2019 09:51:02,Day,0.294,50.81,440.0,-11.22,1014.0,188.0,2.04950146627566,0.700684261974585,1.68414467253177,1.95941348973607,0.73,0.0900879765395892,0.275268817204301,0.983460410557185,1.25872922776149,0.36535679374389,1.34881720430108,0.66
13/09/2019 10:01:03,Day,0.299,50.23,435.0,-11.22,1016.0,188.0,2.06201368523949,0.695679374389052,1.67913978494624,1.95941348973607,0.72,0.102600195503421,0.280273704789834,0.983460410557185,1.26373411534702,0.382873900293255,1.36633431085044,0.66
